[18Dec2024 00:48:30.398] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.12, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18Dec2024 00:48:30.402] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.4 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[18Dec2024 00:48:31.404] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[18Dec2024 00:48:31.450] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/MAALO/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[18Dec2024 00:48:31.486] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[18Dec2024 00:48:31.487] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/MAALO/servidor_minecraft
[18Dec2024 00:48:31.487] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/MAALO/servidor_minecraft/mods
[18Dec2024 00:48:31.488] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[18Dec2024 00:48:31.489] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/MAALO/servidor_minecraft/config/mods_optimizer/config.toml
[18Dec2024 00:48:31.531] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/MAALO/servidor_minecraft and mods dir /workspaces/MAALO/servidor_minecraft/mods for target SERVER in 42 ms.
[18Dec2024 00:48:31.531] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[18Dec2024 00:48:31.533] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~132 mods in /workspaces/MAALO/servidor_minecraft/mods with file extension .jar ...
[18Dec2024 00:48:31.565] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/MAALO/servidor_minecraft/mods/spellbound-weapons-v4.0.5m.jar, which is expected in some cases.
[18Dec2024 00:48:31.576] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2023-12-11T00:18:42+01:00:
[18Dec2024 00:48:31.626] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[1] section of the mods.toml file /workspaces/MAALO/servidor_minecraft/mods/YungsApi-1.20-Forge-4.0.5.jar!
[18Dec2024 00:48:31.644] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterdungeons[1] section of the mods.toml file /workspaces/MAALO/servidor_minecraft/mods/YungsBetterDungeons-1.20-Forge-4.0.4.jar!
[18Dec2024 00:48:31.651] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterendisland[1] section of the mods.toml file /workspaces/MAALO/servidor_minecraft/mods/YungsBetterEndIsland-1.20-Forge-2.0.6.jar!
[18Dec2024 00:48:31.655] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterwitchhuts[1] section of the mods.toml file /workspaces/MAALO/servidor_minecraft/mods/YungsBetterWitchHuts-1.20-Forge-3.0.3.jar!
[18Dec2024 00:48:31.665] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterjungletemples[1] section of the mods.toml file /workspaces/MAALO/servidor_minecraft/mods/YungsBetterJungleTemples-1.20-Forge-2.0.5.jar!
[18Dec2024 00:48:31.672] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/MAALO/servidor_minecraft/mods/Patchouli-1.20.1-84-FORGE.jar!
[18Dec2024 00:48:31.688] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@4ebadd3d
[18Dec2024 00:48:31.689] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/MAALO/servidor_minecraft/mods/kotlinforforge-4.11.0-all.jar!
[18Dec2024 00:48:31.719] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.bettermineshafts[1] section of the mods.toml file /workspaces/MAALO/servidor_minecraft/mods/YungsBetterMineshafts-1.20-Forge-4.0.4.jar!
[18Dec2024 00:48:31.731] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for paraglider from UNKNOWN to DEFAULT
[18Dec2024 00:48:31.736] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[18Dec2024 00:48:31.739] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-06-29-18:00:11:
[18Dec2024 00:48:31.754] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 126 mods.
[18Dec2024 00:48:31.754] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 2 data pack mods in 126 mods.
[18Dec2024 00:48:31.755] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 client mods in 126 mods.
[18Dec2024 00:48:31.755] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 server mods in 126 mods.
[18Dec2024 00:48:31.755] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 121 default mods in 126 mods.
[18Dec2024 00:48:31.756] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[18Dec2024 00:48:31.756] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[18Dec2024 02:14:35.826] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=35, z=2241}
[18Dec2024 02:14:37.917] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=34, z=2245}
[18Dec2024 02:14:40.127] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=35, z=2247}
[18Dec2024 02:14:42.371] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=35, z=2251}
[18Dec2024 02:15:49.284] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=34, z=2245}
[18Dec2024 02:15:50.475] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=34, z=2243}
[18Dec2024 02:15:50.921] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=34, z=2242}
[18Dec2024 02:15:52.919] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=34, z=2239}
[18Dec2024 02:15:54.668] [Server thread/WARN] [de.teamlapen.vampirism.entity.player.vampire.VampirePlayer/]: Block sent by client is not in reachBlockPos{x=3366, y=34, z=2237}
[18Dec2024 02:25:59.268] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Spectator Mode]
[18Dec2024 02:26:24.363] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Creative Mode]
[18Dec2024 02:28:35.917] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck is bleeding. Chik3nBl4ck burned in shadowflame
[18Dec2024 02:28:37.415] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck burned in shadowflame
[18Dec2024 02:29:49.919] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 02:31:11.266] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Creative Mode]
[18Dec2024 02:31:56.183] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck has made the advancement [Local Librarian]
[18Dec2024 02:32:09.724] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Survival Mode]
[18Dec2024 02:33:02.531] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 372.500000, 64.500000, -3712.500000]
[18Dec2024 02:34:33.065] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Creative Mode]
[18Dec2024 02:34:44.331] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Survival Mode]
[18Dec2024 02:35:00.964] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Creative Mode]
[18Dec2024 02:35:09.477] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Survival Mode]
[18Dec2024 02:35:28.572] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 02:36:18.017] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Spectator Mode]
[18Dec2024 02:36:32.068] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Survival Mode]
[18Dec2024 02:36:57.429] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Creative Mode]
[18Dec2024 02:39:27.433] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 372.500000, 64.500000, -3712.500000]
[18Dec2024 02:40:01.971] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Creative Mode]
[18Dec2024 02:42:35.785] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Survival Mode]
[18Dec2024 02:43:49.171] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to Sanity15]
[18Dec2024 02:44:04.561] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to Sanity15]
[18Dec2024 02:44:05.161] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Sanity15: Set own game mode to Survival Mode]
[18Dec2024 02:44:34.560] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Sanity15 is bleeding. Sanity15 was shot by Skeleton
[18Dec2024 02:44:47.169] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Sanity15 is bleeding. Sanity15 was slain by Corpse Maggot
[18Dec2024 02:45:07.953] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Sanity15 is bleeding. Sanity15 was slain by Skeleton
[18Dec2024 02:45:22.398] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Sanity15 is bleeding. Sanity15 was slain by Skeleton
[18Dec2024 02:45:30.217] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to Sanity15]
[18Dec2024 02:45:45.829] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Sanity15 is bleeding. Sanity15 was slain by Armed hollow
[18Dec2024 02:45:53.317] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to Chik3nBl4ck]
[18Dec2024 02:46:45.961] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Sanity15 lost connection: Disconnected
[18Dec2024 02:46:45.961] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Sanity15 left the game
[18Dec2024 02:46:53.770] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck is bleeding. Chik3nBl4ck burned to ashes
[18Dec2024 02:47:22.697] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck is bleeding. Chik3nBl4ck burned in shadowflame
[18Dec2024 02:47:27.197] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck is bleeding. Chik3nBl4ck burned in shadowflame
[18Dec2024 02:47:29.697] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck is bleeding. Chik3nBl4ck burned in shadowflame
[18Dec2024 02:48:16.047] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 02:48:35.811] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to Chik3nBl4ck]
[18Dec2024 02:48:51.464] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Draconic Endshelf] to Kazuruki]
[18Dec2024 02:50:42.297] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck is bleeding. Chik3nBl4ck burned in shadowflame
[18Dec2024 02:50:55.663] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Chik3nBl4ck burned in shadowflame
[18Dec2024 02:51:18.398] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 02:53:14.485] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 02:53:16.758] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 372.500000, 64.500000, -3712.500000]
[18Dec2024 02:53:20.572] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Rabbit['Kip the Swift'/42163, l='ServerLevel[world]', x=3449.15, y=-10.43, z=2259.50] died: Kip the Swift tried to swim in lava
[18Dec2024 02:54:23.517] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Blackstone Pedestal] to Kazuruki]
[18Dec2024 02:59:12.361] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Burning Ashes] to Kazuruki]
[18Dec2024 02:59:13.709] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Burning Ashes] to Kazuruki]
[18Dec2024 03:00:24.311] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Diamond Tome] to Kazuruki]
[18Dec2024 03:02:12.496] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Kazuruki has made the advancement [The Right Suit Makes all the Difference]
[18Dec2024 03:08:08.228] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Creative Mode]
[18Dec2024 03:09:01.359] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Survival Mode]
[18Dec2024 03:09:02.507] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to Chik3nBl4ck]
[18Dec2024 03:10:26.250] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 03:13:33.181] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 03:13:38.410] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 372.500000, 64.500000, -3712.500000]
[18Dec2024 03:14:05.110] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2073ms or 41 ticks behind
[18Dec2024 03:14:27.848] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2211ms or 44 ticks behind
[18Dec2024 03:14:40.964] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Kazuruki moved too quickly! 7.381271863398979,2.495504135427751,-6.615376770024795
[18Dec2024 03:14:50.469] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 7632ms or 152 ticks behind
[18Dec2024 03:15:10.057] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 4620ms or 92 ticks behind
[18Dec2024 03:15:28.792] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 3755ms or 75 ticks behind
[18Dec2024 03:15:33.127] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to Chik3nBl4ck]
[18Dec2024 03:17:35.570] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Teleported Kazuruki to 348.500000, -52.500000, -3644.500000]
[18Dec2024 03:17:54.956] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2019ms or 40 ticks behind
[18Dec2024 03:18:40.469] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Crusader Helmet] to Kazuruki]
[18Dec2024 03:18:42.458] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Crusader Chestplate] to Kazuruki]
[18Dec2024 03:18:44.528] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Crusader Leggings] to Kazuruki]
[18Dec2024 03:18:46.210] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Crusader's shield] to Kazuruki]
[18Dec2024 03:18:47.856] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Crusader Boots] to Kazuruki]
[18Dec2024 03:21:40.886] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:21:56.455] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:22:10.717] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:22:20.816] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:22:25.373] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:22:38.915] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:22:40.280] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:22:40.469] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:22:40.576] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:23:08.820] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Gave 1 [Peace Candle] to Kazuruki]
[18Dec2024 03:23:16.533] [Worker-Main-1/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-305, y=24, z=-1209}
[18Dec2024 03:23:34.024] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-295, y=26, z=-1245}
[18Dec2024 03:23:34.026] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-295, y=26, z=-1244}
[18Dec2024 03:23:34.026] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-295, y=26, z=-1243}
[18Dec2024 03:23:36.526] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-245, y=30, z=-1225}
[18Dec2024 03:23:36.658] [Worker-Main-1/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-377, y=26, z=-1247}
[18Dec2024 03:23:37.997] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-315, y=27, z=-1243}
[18Dec2024 03:23:37.997] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-319, y=27, z=-1245}
[18Dec2024 03:23:39.126] [Worker-Main-1/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-327, y=26, z=-1243}
[18Dec2024 03:23:39.129] [Worker-Main-1/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-247, y=26, z=-1205}
[18Dec2024 03:23:39.129] [Worker-Main-1/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-243, y=26, z=-1203}
[18Dec2024 03:23:39.130] [Worker-Main-1/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-247, y=26, z=-1203}
[18Dec2024 03:23:45.591] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-258, y=27, z=-1223}
[18Dec2024 03:23:45.603] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-264, y=27, z=-1220}
[18Dec2024 03:23:45.624] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-280, y=25, z=-1203}
[18Dec2024 03:23:45.625] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-288, y=25, z=-1203}
[18Dec2024 03:23:45.625] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-288, y=25, z=-1205}
[18Dec2024 03:23:45.625] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-285, y=25, z=-1202}
[18Dec2024 03:23:45.625] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-286, y=25, z=-1200}
[18Dec2024 03:23:45.651] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-267, y=25, z=-1208}
[18Dec2024 03:23:48.771] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Kazuruki: Set own game mode to Creative Mode]
[18Dec2024 03:23:52.647] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-308, y=25, z=-1226}
[18Dec2024 03:23:52.650] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-206, y=28, z=-1201}
[18Dec2024 03:23:53.509] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-363, y=26, z=-1221}
[18Dec2024 03:23:53.509] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-364, y=25, z=-1220}
[18Dec2024 03:23:53.509] [Worker-Main-17/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-364, y=25, z=-1219}
[18Dec2024 03:23:59.043] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-358, y=26, z=-1227}
[18Dec2024 03:23:59.597] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-267, y=25, z=-1208}
[18Dec2024 03:25:15.145] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84042, l='ServerLevel[world]', x=216.02, y=11.55, z=-3665.05]
[18Dec2024 03:25:15.146] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84043, l='ServerLevel[world]', x=217.29, y=10.53, z=-3671.57]
[18Dec2024 03:25:15.147] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84044, l='ServerLevel[world]', x=217.42, y=9.52, z=-3673.85]
[18Dec2024 03:25:15.147] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84047, l='ServerLevel[world]', x=223.09, y=11.04, z=-3669.02]
[18Dec2024 03:25:15.220] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84042, l='ServerLevel[world]', x=216.02, y=11.55, z=-3665.05]
[18Dec2024 03:25:15.221] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84043, l='ServerLevel[world]', x=217.29, y=10.53, z=-3671.57]
[18Dec2024 03:25:15.222] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84044, l='ServerLevel[world]', x=217.42, y=9.52, z=-3673.85]
[18Dec2024 03:25:15.222] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84047, l='ServerLevel[world]', x=223.09, y=11.04, z=-3669.02]
[18Dec2024 03:25:15.269] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84042, l='ServerLevel[world]', x=216.02, y=11.55, z=-3665.05]
[18Dec2024 03:25:15.270] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84043, l='ServerLevel[world]', x=217.29, y=10.53, z=-3671.57]
[18Dec2024 03:25:15.270] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84044, l='ServerLevel[world]', x=217.42, y=9.52, z=-3673.85]
[18Dec2024 03:25:15.271] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84047, l='ServerLevel[world]', x=223.09, y=11.04, z=-3669.02]
[18Dec2024 03:25:15.332] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/84042, l='ServerLevel[world]', x=216.02, y=11.55, z=-3665.05]
